tab	measurements
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
UI3-6a_LP-DIR-T-4965	UI3-6a_LP-DIR-T	UI3-6a	2.6	241.5	7.5	0	0	0.0	0.0	14	793.0	This study	hargrave 2021-10-18 11:16:47	LT-T-Z:LP-DIR-T	g	4965	u	8	273			pmagpy-4.2.24-1	3.27e-06	1.25e-07	7.91e-08	2.55e-08
UI3-6a_LP-DIR-T-4966	UI3-6a_LP-DIR-T	UI3-6a	1.6	245.1	7.2	0	0	0.0	0.0	15	803.0	This study	hargrave 2021-10-19 09:34:39	LT-T-Z:LP-DIR-T	g	4966	u	8	273			pmagpy-4.2.24-1	1.98e-06	4.1900000000000005e-08	3.55e-08	1.52e-08
UI3-6a_LP-DIR-T-4967	UI3-6a_LP-DIR-T	UI3-6a	0.5	249.2	6.7	0	0	0.0	0.0	16	808.0	This study	hargrave 2021-10-19 19:06:00	LT-T-Z:LP-DIR-T	g	4967	u	8	273			pmagpy-4.2.24-1	1.46e-06	7.06e-09	9.34e-09	1.15e-08
UI3-6a_LP-DIR-T-4968	UI3-6a_LP-DIR-T	UI3-6a	1.8	246.9	6.8	0	0	0.0	0.0	17	813.0	This study	hargrave 2021-10-20 18:33:37	LT-T-Z:LP-DIR-T	g	4968	u	8	273			pmagpy-4.2.24-1	7.87e-07	1.81e-08	1.76e-08	5.86e-09
UI3-6a_LP-DIR-T-4969	UI3-6a_LP-DIR-T	UI3-6a	0.7	245.3	12.1	0	0	0.0	0.0	18	818.0	This study	hargrave 2021-10-22 14:59:13	LT-T-Z:LP-DIR-T	g	4969	u	8	273			pmagpy-4.2.24-1	5.51e-07	2.42e-09	5.760000000000001e-09	5.05e-09
UI3-6a_LP-DIR-T-4970	UI3-6a_LP-DIR-T	UI3-6a	2.6	266.4	-1.5	0	0	0.0	0.0	19	823.0	This study	hargrave 2021-10-23 16:48:42	LT-T-Z:LP-DIR-T	g	4970	u	8	273			pmagpy-4.2.24-1	2.47e-07	1.07e-08	6.93e-09	2.25e-09
UI3-6a_LP-DIR-T-4971	UI3-6a_LP-DIR-T	UI3-6a	8.7	152.6	19.7	0	0	0.0	0.0	20	828.0	This study	hargrave 2021-10-24 15:23:00	LT-T-Z:LP-DIR-T	g	4971	u	8	273			pmagpy-4.2.24-1	1.6300000000000002e-07	8.040000000000001e-09	2.38e-08	2.8300000000000004e-09
UI3-6a_LP-DIR-T-4972	UI3-6a_LP-DIR-T	UI3-6a	8.7	262.8	-8.0	0	0	0.0	0.0	21	833.0	This study	hargrave 2021-10-25 14:37:40	LT-T-Z:LP-DIR-T	g	4972	u	8	273			pmagpy-4.2.24-1	9.38e-08	1.22e-08	1.55e-08	8.17e-10
UI3-7a_LP-DIR-T-4973	UI3-7a_LP-DIR-T	UI3-7a	6.0	252.1	36.9	0	0	0.0	0.0	0	273.0	This study	hargrave 2021-09-03 17:26:54	LT-NO:LP-DIR-T	g	4973	u	8	273			pmagpy-4.2.24-1	1.64e-05	1.65e-06	4.75e-07	1.44e-07
UI3-7a_LP-DIR-T-4974	UI3-7a_LP-DIR-T	UI3-7a	1.6	261.6	35.1	0	0	0.0	0.0	1	373.0	This study	hargrave 2021-09-05 11:14:23	LT-T-Z:LP-DIR-T	g	4974	u	8	273			pmagpy-4.2.24-1	1.6100000000000002e-05	4.220000000000001e-07	8.179999999999999e-08	1.02e-07
UI3-7a_LP-DIR-T-4975	UI3-7a_LP-DIR-T	UI3-7a	0.6	265.7	32.8	0	0	0.0	0.0	2	473.0	This study	hargrave 2021-09-06 10:02:58	LT-T-Z:LP-DIR-T	g	4975	u	8	273			pmagpy-4.2.24-1	1.57e-05	1.24e-07	3.04e-08	1.09e-07
UI3-7a_LP-DIR-T-4976	UI3-7a_LP-DIR-T	UI3-7a	2.4	267.3	31.4	0	0	0.0	0.0	3	573.0	This study	hargrave 2021-09-06 18:11:39	LT-T-Z:LP-DIR-T	g	4976	u	8	273			pmagpy-4.2.24-1	1.49e-05	6.13e-07	3.23e-08	1.1e-07
UI3-7a_LP-DIR-T-4977	UI3-7a_LP-DIR-T	UI3-7a	1.2	264.2	30.8	0	0	0.0	0.0	4	598.0	This study	hargrave 2021-09-07 17:16:09	LT-T-Z:LP-DIR-T	g	4977	u	8	273			pmagpy-4.2.24-1	1.44e-05	2.79e-07	4.69e-08	1.02e-07
UI3-7a_LP-DIR-T-4978	UI3-7a_LP-DIR-T	UI3-7a	0.4	267.5	30.5	0	0	0.0	0.0	5	623.0	This study	hargrave 2021-09-08 13:06:51	LT-T-Z:LP-DIR-T	g	4978	u	8	273			pmagpy-4.2.24-1	1.42e-05	4.96e-08	2.38e-08	1.03e-07
UI3-7a_LP-DIR-T-4979	UI3-7a_LP-DIR-T	UI3-7a	0.4	268.2	30.2	0	0	0.0	0.0	6	648.0	This study	hargrave 2021-09-09 10:29:17	LT-T-Z:LP-DIR-T	g	4979	u	8	273			pmagpy-4.2.24-1	1.4e-05	5.28e-08	3.21e-08	1.01e-07
UI3-7a_LP-DIR-T-4980	UI3-7a_LP-DIR-T	UI3-7a	0.4	265.7	29.9	0	0	0.0	0.0	7	673.0	This study	hargrave 2021-09-10 18:56:25	LT-T-Z:LP-DIR-T	g	4980	u	8	273			pmagpy-4.2.24-1	1.3699999999999998e-05	3.77e-08	1.71e-08	9.71e-08
UI3-7a_LP-DIR-T-4981	UI3-7a_LP-DIR-T	UI3-7a	1.5	270.9	29.0	0	0	0.0	0.0	8	698.0	This study	hargrave 2021-09-26 14:27:43	LT-T-Z:LP-DIR-T	g	4981	u	8	273			pmagpy-4.2.24-1	1.34e-05	3.4e-07	4.18e-08	9.71e-08
UI3-7a_LP-DIR-T-4982	UI3-7a_LP-DIR-T	UI3-7a	0.6	265.3	28.9	0	0	0.0	0.0	9	723.0	This study	hargrave 2021-09-27 14:51:14	LT-T-Z:LP-DIR-T	g	4982	u	8	273			pmagpy-4.2.24-1	1.31e-05	1.09e-07	2.75e-08	8.75e-08
UI3-7a_LP-DIR-T-4983	UI3-7a_LP-DIR-T	UI3-7a	0.6	264.0	28.3	0	0	0.0	0.0	10	748.0	This study	hargrave 2021-10-14 11:37:14	LT-T-Z:LP-DIR-T	g	4983	u	8	273			pmagpy-4.2.24-1	1.1e-05	7.89e-08	2.77e-08	7.23e-08
UI3-7a_LP-DIR-T-4984	UI3-7a_LP-DIR-T	UI3-7a	1.6	265.5	28.0	0	0	0.0	0.0	11	773.0	This study	hargrave 2021-10-15 09:27:33	LT-T-Z:LP-DIR-T	g	4984	u	8	273			pmagpy-4.2.24-1	8.13e-06	2.28e-07	1.54e-08	5.42e-08
UI3-7a_LP-DIR-T-4985	UI3-7a_LP-DIR-T	UI3-7a	4.1	262.1	26.8	0	0	0.0	0.0	12	783.0	This study	hargrave 2021-10-16 17:39:19	LT-T-Z:LP-DIR-T	g	4985	u	8	273			pmagpy-4.2.24-1	5.34e-06	3.76e-07	5.63e-08	3.65e-08
UI3-7a_LP-DIR-T-4986	UI3-7a_LP-DIR-T	UI3-7a	1.8	262.7	27.7	0	0	0.0	0.0	13	793.0	This study	hargrave 2021-10-18 11:18:14	LT-T-Z:LP-DIR-T	g	4986	u	8	273			pmagpy-4.2.24-1	3.14e-06	9.73e-08	1.95e-08	2.1e-08
UI3-7a_LP-DIR-T-4987	UI3-7a_LP-DIR-T	UI3-7a	1.4	264.7	28.4	0	0	0.0	0.0	14	803.0	This study	hargrave 2021-10-19 09:36:06	LT-T-Z:LP-DIR-T	g	4987	u	8	273			pmagpy-4.2.24-1	1.99e-06	4.45e-08	8.120000000000001e-09	1.32e-08
UI3-7a_LP-DIR-T-4988	UI3-7a_LP-DIR-T	UI3-7a	2.9	262.7	29.6	0	0	0.0	0.0	15	808.0	This study	hargrave 2021-10-19 19:07:26	LT-T-Z:LP-DIR-T	g	4988	u	8	273			pmagpy-4.2.24-1	1.34e-06	6.6e-08	6.22e-09	8.6e-09
UI3-7a_LP-DIR-T-4989	UI3-7a_LP-DIR-T	UI3-7a	0.6	263.6	26.5	0	0	0.0	0.0	16	813.0	This study	hargrave 2021-10-20 18:35:03	LT-T-Z:LP-DIR-T	g	4989	u	8	273			pmagpy-4.2.24-1	7.06e-07	3.8e-09	7.96e-09	4.78e-09
UI3-7a_LP-DIR-T-4990	UI3-7a_LP-DIR-T	UI3-7a	1.0	254.7	29.7	0	0	0.0	0.0	17	818.0	This study	hargrave 2021-10-22 15:00:43	LT-T-Z:LP-DIR-T	g	4990	u	8	273			pmagpy-4.2.24-1	5.01e-07	6.959999999999998e-09	4.58e-09	4.35e-09
UI3-7a_LP-DIR-T-4991	UI3-7a_LP-DIR-T	UI3-7a	1.4	287.1	34.2	0	0	0.0	0.0	18	823.0	This study	hargrave 2021-10-23 16:50:09	LT-T-Z:LP-DIR-T	g	4991	u	8	273			pmagpy-4.2.24-1	2.61e-07	6.65e-09	4.6e-09	1.61e-09
UI3-7a_LP-DIR-T-4992	UI3-7a_LP-DIR-T	UI3-7a	3.8	124.9	71.8	0	0	0.0	0.0	19	828.0	This study	hargrave 2021-10-24 15:24:27	LT-T-Z:LP-DIR-T	g	4992	u	8	273			pmagpy-4.2.24-1	1.19e-07	1.24e-09	8.73e-09	3.05e-09
UI3-7a_LP-DIR-T-4993	UI3-7a_LP-DIR-T	UI3-7a	3.3	271.2	20.3	0	0	0.0	0.0	20	833.0	This study	hargrave 2021-10-25 14:39:07	LT-T-Z:LP-DIR-T	g	4993	u	8	273			pmagpy-4.2.24-1	9.09e-08	4.120000000000001e-09	9.69e-09	7.89e-10
UI3-8a_LP-DIR-T-4994	UI3-8a_LP-DIR-T	UI3-8a	32.1	359.7	30.5	0	0	0.0	0.0	0	273.0	This study	hargrave 2021-09-03 17:29:56	LT-NO:LP-DIR-T	g	4994	u	8	273			pmagpy-4.2.24-1	8.41e-06	7.74e-06	5.64e-08	4.56e-06
UI3-8a_LP-DIR-T-4995	UI3-8a_LP-DIR-T	UI3-8a	3.1	3.8	31.5	0	0	0.0	0.0	1	273.0	This study	hargrave 2021-09-04 11:22:35	LT-NO:LP-DIR-T	g	4995	u	8	273			pmagpy-4.2.24-1	1.67e-05	2.52e-07	8.21e-07	2.86e-07
UI3-8a_LP-DIR-T-4996	UI3-8a_LP-DIR-T	UI3-8a	3.2	4.1	29.5	0	0	0.0	0.0	2	373.0	This study	hargrave 2021-09-05 11:17:29	LT-T-Z:LP-DIR-T	g	4996	u	8	273			pmagpy-4.2.24-1	1.66e-05	1.84e-07	8.76e-07	2.8e-07
UI3-8a_LP-DIR-T-4997	UI3-8a_LP-DIR-T	UI3-8a	2.7	1.3	27.7	0	0	0.0	0.0	3	473.0	This study	hargrave 2021-09-06 10:04:25	LT-T-Z:LP-DIR-T	g	4997	u	8	273			pmagpy-4.2.24-1	1.65e-05	1.26e-07	7.03e-07	2.87e-07
UI3-8a_LP-DIR-T-4998	UI3-8a_LP-DIR-T	UI3-8a	3.6	2.9	26.5	0	0	0.0	0.0	4	573.0	This study	hargrave 2021-09-06 18:13:05	LT-T-Z:LP-DIR-T	g	4998	u	8	273			pmagpy-4.2.24-1	1.59e-05	1.62e-07	9.48e-07	2.79e-07
UI3-8a_LP-DIR-T-4999	UI3-8a_LP-DIR-T	UI3-8a	1.1	0.5	26.0	0	0	0.0	0.0	5	598.0	This study	hargrave 2021-09-07 17:18:26	LT-T-Z:LP-DIR-T	g	4999	u	8	273			pmagpy-4.2.24-1	1.57e-05	1.1e-07	7.92e-08	2.7600000000000004e-07
UI3-8a_LP-DIR-T-5000	UI3-8a_LP-DIR-T	UI3-8a	3.9	2.7	25.9	0	0	0.0	0.0	6	623.0	This study	hargrave 2021-09-08 13:08:17	LT-T-Z:LP-DIR-T	g	5000	u	8	273			pmagpy-4.2.24-1	1.55e-05	1.7e-07	1.02e-06	2.75e-07
UI3-8a_LP-DIR-T-5001	UI3-8a_LP-DIR-T	UI3-8a	2.5	355.1	25.4	0	0	0.0	0.0	7	648.0	This study	hargrave 2021-09-09 10:30:44	LT-T-Z:LP-DIR-T	g	5001	u	8	273			pmagpy-4.2.24-1	1.55e-05	7.61e-08	6.17e-07	2.69e-07
UI3-8a_LP-DIR-T-5002	UI3-8a_LP-DIR-T	UI3-8a	3.4	0.7	25.1	0	0	0.0	0.0	8	673.0	This study	hargrave 2021-09-10 18:57:51	LT-T-Z:LP-DIR-T	g	5002	u	8	273			pmagpy-4.2.24-1	1.47e-05	1.26e-07	8.19e-07	2.73e-07
UI3-8a_LP-DIR-T-5003	UI3-8a_LP-DIR-T	UI3-8a	1.3	3.5	25.3	0	0	0.0	0.0	9	698.0	This study	hargrave 2021-09-26 14:29:10	LT-T-Z:LP-DIR-T	g	5003	u	8	273			pmagpy-4.2.24-1	1.2e-05	3.96e-08	1.73e-07	2.09e-07
UI3-8a_LP-DIR-T-5004	UI3-8a_LP-DIR-T	UI3-8a	1.4	1.9	24.4	0	0	0.0	0.0	10	723.0	This study	hargrave 2021-09-27 14:52:41	LT-T-Z:LP-DIR-T	g	5004	u	8	273			pmagpy-4.2.24-1	1.31e-05	7.72e-08	2.22e-07	2.27e-07
UI3-8a_LP-DIR-T-5005	UI3-8a_LP-DIR-T	UI3-8a	1.0	355.6	24.2	0	0	0.0	0.0	11	748.0	This study	hargrave 2021-10-14 11:38:41	LT-T-Z:LP-DIR-T	g	5005	u	8	273			pmagpy-4.2.24-1	1.27e-05	6.22e-08	5.25e-08	2.01e-07
UI3-8a_LP-DIR-T-5006	UI3-8a_LP-DIR-T	UI3-8a	1.1	358.6	24.5	0	0	0.0	0.0	12	773.0	This study	hargrave 2021-10-15 09:29:00	LT-T-Z:LP-DIR-T	g	5006	u	8	273			pmagpy-4.2.24-1	1.11e-05	3.93e-08	1.23e-07	1.75e-07
UI3-8a_LP-DIR-T-5007	UI3-8a_LP-DIR-T	UI3-8a	1.5	355.2	25.4	0	0	0.0	0.0	13	783.0	This study	hargrave 2021-10-16 17:40:47	LT-T-Z:LP-DIR-T	g	5007	u	8	273			pmagpy-4.2.24-1	8.54e-06	2.86e-08	1.82e-07	1.37e-07
UI3-8a_LP-DIR-T-5008	UI3-8a_LP-DIR-T	UI3-8a	1.9	356.3	27.5	0	0	0.0	0.0	14	793.0	This study	hargrave 2021-10-18 11:19:40	LT-T-Z:LP-DIR-T	g	5008	u	8	273			pmagpy-4.2.24-1	5.56e-06	1.82e-08	1.62e-07	8.74e-08
UI3-8a_LP-DIR-T-5009	UI3-8a_LP-DIR-T	UI3-8a	3.5	358.1	27.5	0	0	0.0	0.0	15	803.0	This study	hargrave 2021-10-19 09:37:32	LT-T-Z:LP-DIR-T	g	5009	u	8	273			pmagpy-4.2.24-1	3.87e-06	9.68e-09	2.31e-07	6.47e-08
UI3-8a_LP-DIR-T-5010	UI3-8a_LP-DIR-T	UI3-8a	3.5	0.6	30.0	0	0	0.0	0.0	16	808.0	This study	hargrave 2021-10-19 19:08:54	LT-T-Z:LP-DIR-T	g	5010	u	8	273			pmagpy-4.2.24-1	2.78e-06	1.6799999999999998e-08	1.65e-07	4.34e-08
UI3-8a_LP-DIR-T-5011	UI3-8a_LP-DIR-T	UI3-8a	1.3	357.5	28.9	0	0	0.0	0.0	17	813.0	This study	hargrave 2021-10-20 18:36:29	LT-T-Z:LP-DIR-T	g	5011	u	8	273			pmagpy-4.2.24-1	2.04e-06	1.01e-08	3.62e-08	2.98e-08
UI3-8a_LP-DIR-T-5012	UI3-8a_LP-DIR-T	UI3-8a	13.5	344.3	31.9	0	0	0.0	0.0	18	818.0	This study	hargrave 2021-10-22 15:03:03	LT-T-Z:LP-DIR-T	g	5012	u	8	273			pmagpy-4.2.24-1	1.64e-06	1.11e-07	3.8e-07	2.08e-08
UI3-8a_LP-DIR-T-5013	UI3-8a_LP-DIR-T	UI3-8a	3.0	355.3	31.2	0	0	0.0	0.0	19	818.0	This study	hargrave 2021-10-22 16:04:17	LT-T-Z:LP-DIR-T	g	5013	u	8	273			pmagpy-4.2.24-1	1.69e-06	5.21e-09	8.32e-08	2.56e-08
UI3-8a_LP-DIR-T-5014	UI3-8a_LP-DIR-T	UI3-8a	1.2	356.5	31.8	0	0	0.0	0.0	20	823.0	This study	hargrave 2021-10-23 16:51:36	LT-T-Z:LP-DIR-T	g	5014	u	8	273			pmagpy-4.2.24-1	1.15e-06	4.78e-09	1.83e-08	1.65e-08
UI3-8a_LP-DIR-T-5015	UI3-8a_LP-DIR-T	UI3-8a	0.9	22.1	36.8	0	0	0.0	0.0	21	828.0	This study	hargrave 2021-10-24 15:25:54	LT-T-Z:LP-DIR-T	g	5015	u	8	273			pmagpy-4.2.24-1	3.04e-07	2.7300000000000003e-09	2.45e-09	3.360000000000001e-09
UI3-8a_LP-DIR-T-5016	UI3-8a_LP-DIR-T	UI3-8a	1.4	351.0	34.8	0	0	0.0	0.0	22	833.0	This study	hargrave 2021-10-25 14:40:35	LT-T-Z:LP-DIR-T	g	5016	u	8	273			pmagpy-4.2.24-1	1.87e-07	2.7800000000000003e-09	4.21e-09	1.71e-09
UI4-1a_LP-DIR-T-5017	UI4-1a_LP-DIR-T	UI4-1a	5.0	147.0	52.4	0	0	0.0	0.0	0	273.0	This study	hargrave 2021-09-03 17:31:27	LT-NO:LP-DIR-T	g	5017	u	8	273			pmagpy-4.2.24-1	5.98e-06	3.59e-07	3.75e-07	9.43e-08
UI4-1a_LP-DIR-T-5018	UI4-1a_LP-DIR-T	UI4-1a	2.5	144.7	52.0	0	0	0.0	0.0	1	373.0	This study	hargrave 2021-09-05 11:19:00	LT-T-Z:LP-DIR-T	g	5018	u	8	273			pmagpy-4.2.24-1	5.94e-06	1.95e-07	1.6e-07	5.41e-08
UI4-1a_LP-DIR-T-5019	UI4-1a_LP-DIR-T	UI4-1a	1.7	142.5	55.9	0	0	0.0	0.0	2	473.0	This study	hargrave 2021-09-06 10:05:56	LT-T-Z:LP-DIR-T	g	5019	u	8	273			pmagpy-4.2.24-1	4.43e-06	1.18e-07	6.04e-08	2.94e-08
UI4-1a_LP-DIR-T-5020	UI4-1a_LP-DIR-T	UI4-1a	1.7	135.7	61.2	0	0	0.0	0.0	3	573.0	This study	hargrave 2021-09-06 18:14:34	LT-T-Z:LP-DIR-T	g	5020	u	8	273			pmagpy-4.2.24-1	3.34e-06	8.87e-08	4.14e-08	2.2e-08
UI4-1a_LP-DIR-T-5021	UI4-1a_LP-DIR-T	UI4-1a	0.7	134.6	64.0	0	0	0.0	0.0	4	598.0	This study	hargrave 2021-09-07 17:20:54	LT-T-Z:LP-DIR-T	g	5021	u	8	273			pmagpy-4.2.24-1	2.57e-06	1.88e-08	1.9e-08	1.53e-08
UI4-1a_LP-DIR-T-5022	UI4-1a_LP-DIR-T	UI4-1a	2.3	114.5	65.1	0	0	0.0	0.0	5	623.0	This study	hargrave 2021-09-08 13:09:51	LT-T-Z:LP-DIR-T	g	5022	u	8	273			pmagpy-4.2.24-1	1.24e-06	4.69e-08	1.6399999999999998e-08	4.49e-09
UI4-1a_LP-DIR-T-5023	UI4-1a_LP-DIR-T	UI4-1a	0.4	93.6	68.6	0	0	0.0	0.0	6	648.0	This study	hargrave 2021-09-09 10:32:14	LT-T-Z:LP-DIR-T	g	5023	u	8	273			pmagpy-4.2.24-1	7.43e-07	5.18e-09	1.89e-09	2.1e-09
UI4-1a_LP-DIR-T-5024	UI4-1a_LP-DIR-T	UI4-1a	1.8	90.5	66.7	0	0	0.0	0.0	7	673.0	This study	hargrave 2021-09-10 18:59:22	LT-T-Z:LP-DIR-T	g	5024	u	8	273			pmagpy-4.2.24-1	5.73e-07	1.76e-08	2.2e-09	1.91e-09
UI4-1a_LP-DIR-T-5025	UI4-1a_LP-DIR-T	UI4-1a	1.0	78.8	67.4	0	0	0.0	0.0	8	698.0	This study	hargrave 2021-09-26 14:30:40	LT-T-Z:LP-DIR-T	g	5025	u	8	273			pmagpy-4.2.24-1	4.73e-07	5.4e-09	6.5e-09	1.92e-09
UI4-1a_LP-DIR-T-5026	UI4-1a_LP-DIR-T	UI4-1a	1.4	69.1	66.9	0	0	0.0	0.0	9	723.0	This study	hargrave 2021-09-27 14:54:11	LT-T-Z:LP-DIR-T	g	5026	u	8	273			pmagpy-4.2.24-1	4.2e-07	9.77e-09	1.25e-09	1.52e-09
UI4-1a_LP-DIR-T-5027	UI4-1a_LP-DIR-T	UI4-1a	0.8	66.1	68.7	0	0	0.0	0.0	10	748.0	This study	hargrave 2021-10-14 11:40:12	LT-T-Z:LP-DIR-T	g	5027	u	8	273			pmagpy-4.2.24-1	3.79e-07	4.8e-09	1.06e-09	1.14e-09
UI4-1a_LP-DIR-T-5028	UI4-1a_LP-DIR-T	UI4-1a	1.0	57.3	66.5	0	0	0.0	0.0	11	773.0	This study	hargrave 2021-10-15 09:30:31	LT-T-Z:LP-DIR-T	g	5028	u	8	273			pmagpy-4.2.24-1	3.17e-07	4.92e-09	1.6899999999999995e-09	1.28e-09
UI4-1a_LP-DIR-T-5029	UI4-1a_LP-DIR-T	UI4-1a	1.4	43.5	67.5	0	0	0.0	0.0	12	783.0	This study	hargrave 2021-10-16 17:42:17	LT-T-Z:LP-DIR-T	g	5029	u	8	273			pmagpy-4.2.24-1	2.86e-07	5.86e-09	3.32e-09	1.31e-09
UI4-1a_LP-DIR-T-5030	UI4-1a_LP-DIR-T	UI4-1a	0.9	42.7	65.2	0	0	0.0	0.0	13	793.0	This study	hargrave 2021-10-18 11:21:11	LT-T-Z:LP-DIR-T	g	5030	u	8	273			pmagpy-4.2.24-1	2.52e-07	3.22e-09	1.3699999999999998e-09	1.5e-09
UI4-1a_LP-DIR-T-5031	UI4-1a_LP-DIR-T	UI4-1a	0.6	44.5	61.3	0	0	0.0	0.0	14	803.0	This study	hargrave 2021-10-19 09:39:03	LT-T-Z:LP-DIR-T	g	5031	u	8	273			pmagpy-4.2.24-1	2.09e-07	1.57e-09	1.34e-09	1.27e-09
UI4-1a_LP-DIR-T-5032	UI4-1a_LP-DIR-T	UI4-1a	1.0	43.9	60.4	0	0	0.0	0.0	15	808.0	This study	hargrave 2021-10-19 19:10:24	LT-T-Z:LP-DIR-T	g	5032	u	8	273			pmagpy-4.2.24-1	1.96e-07	3.24e-09	8.989999999999998e-10	1.12e-09
UI4-1a_LP-DIR-T-5033	UI4-1a_LP-DIR-T	UI4-1a	1.5	43.5	62.7	0	0	0.0	0.0	16	813.0	This study	hargrave 2021-10-20 18:37:59	LT-T-Z:LP-DIR-T	g	5033	u	8	273			pmagpy-4.2.24-1	1.7699999999999996e-07	4.379999999999999e-09	1.41e-09	8.47e-10
UI4-1a_LP-DIR-T-5034	UI4-1a_LP-DIR-T	UI4-1a	0.9	44.5	60.4	0	0	0.0	0.0	17	818.0	This study	hargrave 2021-10-22 15:04:35	LT-T-Z:LP-DIR-T	g	5034	u	8	273			pmagpy-4.2.24-1	1.69e-07	2.29e-09	1.3900000000000002e-09	9.03e-10
UI4-1a_LP-DIR-T-5035	UI4-1a_LP-DIR-T	UI4-1a	0.9	41.6	60.8	0	0	0.0	0.0	18	823.0	This study	hargrave 2021-10-23 16:53:07	LT-T-Z:LP-DIR-T	g	5035	u	8	273			pmagpy-4.2.24-1	1.59e-07	2.41e-09	1.24e-09	7.649999999999999e-10
UI4-1a_LP-DIR-T-5036	UI4-1a_LP-DIR-T	UI4-1a	2.2	51.3	48.9	0	0	0.0	0.0	19	828.0	This study	hargrave 2021-10-24 15:27:25	LT-T-Z:LP-DIR-T	g	5036	u	8	273			pmagpy-4.2.24-1	1.2099999999999998e-07	4.85e-09	5.38e-10	7.5e-10
UI4-1a_LP-DIR-T-5037	UI4-1a_LP-DIR-T	UI4-1a	1.9	69.6	64.0	0	0	0.0	0.0	20	833.0	This study	hargrave 2021-10-25 14:42:06	LT-T-Z:LP-DIR-T	g	5037	u	8	273			pmagpy-4.2.24-1	1.04e-07	3.22e-09	1.71e-09	4.05e-10
UI4-1a_LP-DIR-T-5038	UI4-1a_LP-DIR-T	UI4-1a	2.0	70.5	44.0	0	0	0.0	0.0	21	838.0	This study	hargrave 2021-10-26 10:33:17	LT-T-Z:LP-DIR-T	g	5038	u	8	273			pmagpy-4.2.24-1	9.37e-08	1.8e-09	3.03e-09	6.42e-10
UI4-1a_LP-DIR-T-5039	UI4-1a_LP-DIR-T	UI4-1a	5.1	195.2	53.8	0	0	0.0	0.0	22	848.0	This study	hargrave 2021-10-26 20:07:35	LT-T-Z:LP-DIR-T	g	5039	u	8	273			pmagpy-4.2.24-1	5.0199999999999986e-08	2.34e-09	3.96e-09	1.27e-09
UI4-1a_LP-DIR-T-5040	UI4-1a_LP-DIR-T	UI4-1a	2.4	55.5	65.0	0	0	0.0	0.0	23	853.0	This study	hargrave 2021-10-27 15:13:59	LT-T-Z:LP-DIR-T	g	5040	u	8	273			pmagpy-4.2.24-1	7e-08	1.11e-09	2.75e-09	2.73e-10
UI4-1a_LP-DIR-T-5041	UI4-1a_LP-DIR-T	UI4-1a	3.0	121.9	28.5	0	0	0.0	0.0	24	862.0	This study	hargrave 2021-10-28 11:10:25	LT-T-Z:LP-DIR-T	g	5041	u	8	273			pmagpy-4.2.24-1	4.81e-08	1.21e-09	2.98e-09	1.3800000000000002e-09
UI4-2a_LP-DIR-T-5042	UI4-2a_LP-DIR-T	UI4-2a	2.1	157.3	21.4	0	0	0.0	0.0	0	273.0	This study	hargrave 2021-09-03 17:33:46	LT-NO:LP-DIR-T	g	5042	u	8	273			pmagpy-4.2.24-1	2.01e-06	3.78e-08	3.9e-08	5.14e-08
UI4-2a_LP-DIR-T-5043	UI4-2a_LP-DIR-T	UI4-2a	6.9	154.8	20.1	0	0	0.0	0.0	1	373.0	This study	hargrave 2021-09-05 11:20:30	LT-T-Z:LP-DIR-T	g	5043	u	8	273			pmagpy-4.2.24-1	1.98e-06	1.12e-07	2.09e-07	3.63e-08
UI4-2a_LP-DIR-T-5044	UI4-2a_LP-DIR-T	UI4-2a	3.5	153.5	21.4	0	0	0.0	0.0	2	473.0	This study	hargrave 2021-09-06 10:07:26	LT-T-Z:LP-DIR-T	g	5044	u	8	273			pmagpy-4.2.24-1	1.61e-06	5.27e-08	7.77e-08	3.06e-08
UI4-2a_LP-DIR-T-5045	UI4-2a_LP-DIR-T	UI4-2a	4.1	150.9	23.4	0	0	0.0	0.0	3	573.0	This study	hargrave 2021-09-06 18:16:52	LT-T-Z:LP-DIR-T	g	5045	u	8	273			pmagpy-4.2.24-1	1.3e-06	5.18e-08	7.5e-08	2.26e-08
UI4-2a_LP-DIR-T-5046	UI4-2a_LP-DIR-T	UI4-2a	3.7	141.3	27.6	0	0	0.0	0.0	4	598.0	This study	hargrave 2021-09-07 17:22:24	LT-T-Z:LP-DIR-T	g	5046	u	8	273			pmagpy-4.2.24-1	8.3e-07	3.65e-08	3.69e-08	1.32e-08
UI4-2a_LP-DIR-T-5047	UI4-2a_LP-DIR-T	UI4-2a	1.8	134.5	29.0	0	0	0.0	0.0	5	623.0	This study	hargrave 2021-09-08 13:11:25	LT-T-Z:LP-DIR-T	g	5047	u	8	273			pmagpy-4.2.24-1	5.64e-07	1.33e-08	9.14e-09	8.08e-09
UI4-2a_LP-DIR-T-5048	UI4-2a_LP-DIR-T	UI4-2a	1.8	131.8	29.2	0	0	0.0	0.0	6	648.0	This study	hargrave 2021-09-09 10:33:43	LT-T-Z:LP-DIR-T	g	5048	u	8	273			pmagpy-4.2.24-1	4.93e-07	1.16e-08	6.8799999999999986e-09	7.95e-09
